,Lat,Long,Incidents,closest_police_stations_distance,closest_bike_lockers_distance,closest_lcbo_distance,closest_subway_stations_distance,closest_pawn_shops_distance,closest_bike_stores_distance
7341,43.65301162169118,-79.45089546089109,6.0,2038.0822811053113,3677.7024001638824,263.9586252553361,469.72636281523756,924.6403116599298,839.1237868739256
7346,43.65301162169118,-79.43852583217821,1.0,1050.0359493075166,2892.730123307946,1005.8442028771373,778.3049209830407,651.838875874164,690.5821325152843
7347,43.65301162169118,-79.43605190643564,1.0,855.1769843307948,2752.3486861691713,1074.8713630154691,783.7528023228156,731.7588550370184,731.1324323950628
7348,43.65301162169118,-79.43357798069307,4.0,663.1320942087528,2619.6650070602354,890.3839402187793,795.7399144418623,816.2660563408841,805.4363464435149
7349,43.65301162169118,-79.4311040549505,4.0,477.31016604832695,2495.907038291066,714.0623186990623,855.4461688023823,936.3563095844671,917.9075415467378
7350,43.65301162169118,-79.42863012920792,11.0,309.1441984755832,2382.466132927776,553.7623580974782,953.9532818273594,1080.2266489165147,1045.6239368408235
7351,43.65301162169118,-79.42615620346534,5.0,207.31521169489685,2280.882185028055,427.88646152636596,1039.9904043509446,1144.0541489287652,1001.7473404659847
7352,43.65301162169118,-79.42368227772278,12.0,264.67598928924497,2192.8036725861093,373.0780328437293,1058.8089014246261,1168.2440381014183,996.6524519696679
7354,43.65301162169118,-79.41873442623762,5.0,602.6557110205543,1999.817615769802,538.8756549986259,1199.5904793086702,1309.8431440182028,890.8405762158797
7355,43.65301162169118,-79.41626050049504,4.0,793.2595099834908,1874.6195253224153,626.1226191143174,1244.5461850316756,1417.973819968138,844.9995927495642
7356,43.65301162169118,-79.41378657475248,6.0,987.4166874054123,1763.1704941248881,464.07758514295796,1286.9651531380498,1431.6111120712062,845.0465027400659
7358,43.65301162169118,-79.40883872326732,1.0,1380.379224256503,1592.7478522159963,317.8355450263024,1452.5801681091461,1459.8548788567832,660.237489133378
7359,43.65301162169118,-79.40636479752476,5.0,1339.9692094460468,1539.5939152914837,404.1440233000829,1467.4215050725184,1513.7623815831073,521.1330549024495
7360,43.65301162169118,-79.40389087178218,17.0,1141.5291399579767,1428.77976211747,497.3982834922018,1270.0478372868633,1591.044222614537,432.32244547585015
7361,43.65301162169118,-79.4014169460396,10.0,943.5679034040473,1265.1490651413214,322.575631178298,1073.4880632754084,1688.4939379125988,426.47702163496183
7362,43.65301162169118,-79.39894302029703,5.0,746.4665535158437,1113.312057970159,200.90949470081537,878.2887981504914,1744.6891806198785,506.4775614753135
7363,43.65301162169118,-79.39646909455446,7.0,551.1484003580453,978.7728812835602,237.347454523706,685.6130703380122,1550.9891141136302,465.5628900597514
7364,43.65301162169118,-79.39399516881188,14.0,360.5233968245261,800.4846271753842,389.82381294559093,498.3962580594742,1358.9890718957524,319.69143002651646
7365,43.65301162169118,-79.3915212430693,16.0,189.34095434881144,601.3786025405981,572.0585615908752,326.177645833092,1169.5266280701508,259.4636436790941
7366,43.65301162169118,-79.38904731732673,14.0,146.22992617553766,402.73828492640035,473.60489391777116,209.86748706386854,984.0685653092415,334.8210318383269
7367,43.65301162169118,-79.38657339158416,17.0,294.23919286267545,205.91587159588653,274.46448557568317,247.70213272677393,805.3859449213231,486.3679989986989
7368,43.65301162169118,-79.38409946584159,2.0,481.0722719693749,47.60130024879231,77.59840568542059,345.7208549994754,639.1864134909583,663.827917835904
7369,43.65301162169118,-79.38162554009901,65.0,675.2367554465325,204.43027912491542,127.96043049509412,205.4970956511949,469.692459923217,851.1440214945122
7370,43.65301162169118,-79.37915161435643,30.0,871.8481161078615,401.22177388922125,326.171475540633,68.53022475352776,279.3612225720027,1043.019536097187
7371,43.65301162169118,-79.37667768861387,10.0,1069.5578130927747,599.85615120614,525.4173498604944,216.39413987019438,88.49065885547871,1237.3351713394175
7372,43.65301162169118,-79.37420376287129,13.0,974.4135497505828,798.9600801916714,497.59379461365256,410.63262396585475,79.65846253601387,1433.098693599945
7373,43.65301162169118,-79.37172983712871,10.0,776.3468642699329,998.2526405659428,472.6750216867824,249.31281161217268,208.51560685405502,1629.7884434216298
7374,43.65301162169118,-79.36925591138613,27.0,579.3188205116852,1197.6396685945444,369.1437023468696,168.37799054947672,400.3410860923744,1827.1053171161143
7375,43.65301162169118,-79.36678198564357,10.0,384.92764591283645,1397.080718329612,230.06752557715816,272.4065088949206,597.2672363063585,2024.8659890357353
7376,43.65301162169118,-79.36430805990099,5.0,200.9762279266057,1596.5555446520714,221.94448400427675,446.89971263724067,795.51508922554,2087.05677326431
7377,43.65301162169118,-79.36183413415841,6.0,110.80049958159984,1796.0528934707627,353.9095024859343,485.64610725536573,994.2943738280609,1957.5297710037457
7378,43.65301162169118,-79.35936020841584,2.0,252.63652182615647,1995.5660099055679,530.008313301577,426.02284631489374,1193.3395515001591,1840.5660094113837
7379,43.65301162169118,-79.35688628267327,9.0,441.6297414162539,2195.090594420225,718.4914630638867,454.7478681360129,1392.5366087958314,1738.7027541060568
7385,43.65301162169118,-79.34204272821782,1.0,1629.4884988235601,3392.3656014494823,861.8956313230799,679.0694084594822,1001.2094322672372,1583.6751890792016
7497,43.65481760036765,-79.5646960450495,3.0,3044.3522739082614,1237.79122871543,1781.4028881777263,3027.0841953660806,7917.144684520968,4226.481183909444
7505,43.65481760036765,-79.5449046391089,1.0,1765.4461250282573,2061.516597301076,2285.7772585623015,1955.4956891817471,6342.420922639677,2649.315023621995
7525,43.65481760036765,-79.49542612425742,1.0,3169.718054629764,5775.142219702863,1262.6679214979044,524.5769541755437,2527.689727833699,1486.7576267667562
7526,43.65481760036765,-79.49295219851486,2.0,3158.501759524759,5970.254805396467,1295.795459599815,552.7580870008509,2352.3637139014895,1420.0635530259042
7528,43.65481760036765,-79.4880043470297,9.0,2840.2564701627216,6361.313337584561,1146.5980438990925,636.3090367236896,2015.2776897462713,1040.9542916402736
7533,43.65481760036765,-79.47563471831683,3.0,2165.176387542322,5537.271066376901,343.5697512311603,348.440089351396,1332.075049177693,381.02191524326304
7534,43.65481760036765,-79.47316079257426,2.0,2061.815231230149,5354.781064186745,343.06536690300965,414.8126088409373,1247.3851283452868,299.63509295699
7535,43.65481760036765,-79.47068686683168,9.0,1973.2741646040529,5173.555156520711,443.8564356833215,329.6584841729046,1190.4447222544172,245.2811044450935
7539,43.65481760036765,-79.46079116386139,3.0,1805.8468046263604,4464.356295441484,827.5007720307276,151.15789397420548,1287.7682699076367,859.2377209136973
7540,43.65481760036765,-79.45831723811881,10.0,1817.137770817737,4291.956024423662,628.6678988740897,118.67736657339941,1354.4502635582874,1052.1269645082434
7542,43.65481760036765,-79.45336938663367,9.0,1903.341939949047,3954.839478173776,234.7850998713973,233.0268265031721,981.9896246878142,1089.9668128717326
7546,43.65481760036765,-79.44347368366337,1.0,1485.4183031794728,3322.1518572796963,575.1538465728114,481.8372474797581,403.49555576014615,600.2599631071466
7548,43.65481760036765,-79.43852583217821,34.0,1106.8009519873162,3035.2531791193596,972.9229847775771,610.2176970285026,479.0991938879645,490.66330937385067
7551,43.65481760036765,-79.4311040549505,6.0,591.8480042349213,2656.089637530586,836.540162326919,676.9212849016919,798.7287154654736,774.0016119350378
7552,43.65481760036765,-79.42863012920792,4.0,466.94021474069683,2484.2597929878434,704.6795637062179,797.7818001826148,963.3718601863717,857.1671772487988
7554,43.65481760036765,-79.42368227772278,2.0,438.7677889721324,2154.9804032247944,573.6835147737194,862.5430773351998,1321.8451389088145,796.6964664787215
7555,43.65481760036765,-79.4212083519802,11.0,547.0393743923136,1999.899948099102,604.0516698541315,929.0439971617106,1411.1716345304594,810.1443417827584
7556,43.65481760036765,-79.41873442623762,8.0,696.8851519626284,1853.3484931318496,693.0425652367716,1030.491174348334,1324.193468899576,705.0631923566857
7557,43.65481760036765,-79.41626050049504,12.0,867.0107762582562,1717.510711042064,553.8519340896994,1046.1123733992627,1263.017738206203,646.1763454061534
7558,43.65481760036765,-79.41378657475248,17.0,1047.5821639662863,1595.1260199413045,360.6878564628058,1096.2353663049962,1231.495746677517,646.2376861751766
7559,43.65481760036765,-79.4113126490099,24.0,1234.022296015304,1489.5142054352636,181.92105390704896,1178.4556359999542,1231.9059397251986,705.2318329648842
7560,43.65481760036765,-79.40883872326732,7.0,1424.0279478197722,1404.4641999491782,125.50133524461093,1257.2356532371123,1264.2172351931613,555.5496887675279
7561,43.65481760036765,-79.40636479752476,8.0,1335.2427367690998,1343.8855538875432,279.3951962627375,1302.6747070698602,1326.0998055578484,379.87695400957074
7562,43.65481760036765,-79.40389087178218,16.0,1135.9838105073432,1311.1745297120783,459.0052756936775,1219.5039578628698,1413.6755900168553,244.19679293119364
7563,43.65481760036765,-79.4014169460396,4.0,936.8581525816487,1308.422900010653,259.499757772797,1046.4906188530001,1522.5173746384728,233.6924843369694
7564,43.65481760036765,-79.39894302029703,28.0,737.9736495548042,1207.9392123273851,60.42863659865508,854.6986488877508,1648.4180722180163,359.50912487048237
7565,43.65481760036765,-79.39646909455446,4.0,539.597022011845,1010.2911613998868,140.07259075690956,655.1281397497395,1512.2284881979958,532.480961631911
7566,43.65481760036765,-79.39399516881188,21.0,342.61160877049883,813.5835854260464,339.4793895813127,455.5579765399538,1314.5857937549943,496.4569439513835
7567,43.65481760036765,-79.3915212430693,12.0,152.50708997319825,618.7141504857575,539.0077882969472,255.98896870493465,1117.6275772633123,459.9883850861901
7568,43.65481760036765,-79.38904731732673,22.0,93.76588042559956,428.1998127787496,489.7997900198368,56.43337618725133,921.7926978986586,506.33162392456154
7569,43.65481760036765,-79.38657339158416,14.0,271.9992610211444,252.11483416778609,307.22961222723046,143.16491047549522,727.9882820581269,617.1034688123788
7570,43.65481760036765,-79.38409946584159,98.0,467.7959869714054,153.06087006544408,168.9126717154365,335.6772762569055,538.411445353621,764.8034052996658
7571,43.65481760036765,-79.38162554009901,123.0,665.8381954319474,250.90297073437802,205.73818914311101,187.86038152114756,359.80774746100786,932.0377598679828
7572,43.65481760036765,-79.37915161435643,14.0,864.584205849642,426.77382991097926,368.48360890999857,193.80141183298824,220.66066911490708,1110.0122081094037
7573,43.65481760036765,-79.37667768861387,31.0,1063.6395652088709,617.2345043509399,553.8579394830134,338.3662436944346,108.71086074280545,1294.3038273249015
7575,43.65481760036765,-79.37172983712871,36.0,828.1516557924956,1008.7815850783039,648.7160555898975,187.39920026760893,227.78795242474803,1673.43978773746
7576,43.65481760036765,-79.36925591138613,13.0,647.1004646043671,1206.4243065335397,507.77662844775375,36.24559257240244,410.70436841878796,1866.1414074665859
7577,43.65481760036765,-79.36678198564357,6.0,480.9403549514934,1404.6130632857307,417.73627447429993,217.17856077704204,604.2576912764429,2060.152751395054
7578,43.65481760036765,-79.36430805990099,5.0,351.46693492241513,1603.1453572330752,413.3182704571852,415.54399654189933,800.7716208663753,1944.065199546135
7579,43.65481760036765,-79.36183413415841,11.0,308.89343689551873,1801.9076401000807,496.8121349643604,325.2248619649569,998.4996604625462,1804.3065232811127
7580,43.65481760036765,-79.35936020841584,22.0,383.35632521932075,2000.8313717196686,634.4087871459336,226.75132602387646,1196.8402176693817,1676.6919138797668
7581,43.65481760036765,-79.35688628267327,9.0,527.4180092512573,2199.872755309642,798.61669643994,276.9757456304312,1395.532153858222,1564.1965134965856
7584,43.65481760036765,-79.34946450544554,1.0,1072.2674172879206,2797.451622042567,562.9568095445125,201.97405469257117,1170.1977527365698,1353.0716536346954
7693,43.656623579044116,-79.57953959950495,1.0,4220.507563413789,1837.5417651236282,1662.8066720614086,4129.961229083645,9079.533068314155,5401.188356569963
7701,43.656623579044116,-79.55974819356436,2.0,2799.5331300753446,1506.6748334733295,2094.212789387884,2869.7201095717546,7494.061434757227,3808.64252812548
7716,43.656623579044116,-79.52263930742573,1.0,1696.1507576107263,3733.4134595539967,639.8411603863142,1260.6529868189923,4541.992239413806,862.7629732189401
7723,43.656623579044116,-79.50532182722772,3.0,2587.7991596134602,5051.54746100096,961.3628908536517,1053.8060994455159,3190.7338543633,674.7683408177127
7729,43.656623579044116,-79.49047827277228,3.0,2880.4803862530944,6208.924523747467,1059.3911051287707,816.16476906274,2081.00136975671,1304.9694109172876
7732,43.656623579044116,-79.48305649554456,4.0,2406.654899217837,6166.612175592887,876.9950480553887,736.7400823346575,1574.9953895596589,813.6102895151079
7733,43.656623579044116,-79.48058256980198,1.0,2261.9006284632806,5983.3462087590315,727.8723145281966,662.3757688413496,1422.4064604379369,688.6840349418649
7734,43.656623579044116,-79.4781086440594,2.0,2126.037237768339,5801.158411878075,608.3868245029546,574.527140977007,1282.7745979208155,605.2015687841035
7735,43.656623579044116,-79.47563471831683,1.0,2000.8766714792566,5620.153638788895,538.6367796324462,548.7076336376892,1160.785108708514,580.7012739067136
7736,43.656623579044116,-79.47316079257426,2.0,1888.5480686961441,5440.449969199909,538.315207623698,593.0746611110375,1062.532040713847,477.42943354992826
7737,43.656623579044116,-79.47068686683168,1.0,1791.4668282401221,5262.180703167257,607.5323657115897,437.8586042951376,995.0715934529436,445.33288997478405
7738,43.656623579044116,-79.4682129410891,8.0,1712.2284373032574,5085.496689758322,726.6818548641689,327.17265568063885,964.8841818492577,498.35883273344297
7739,43.656623579044116,-79.46573901534653,15.0,1653.4002184904855,4910.569045973377,875.6118381000206,319.40527011182076,975.4364984224003,614.8652647415709
7740,43.656623579044116,-79.46326508960396,2.0,1617.2110498753243,4737.5923289707625,954.0442760315912,339.9599306467483,1025.4716526037464,766.4298308687238
7742,43.656623579044116,-79.45831723811881,3.0,1617.88438520343,4398.409867376384,640.7968548104086,135.61283206804208,1220.961184824725,1115.839747125631
7743,43.656623579044116,-79.45584331237623,1.0,1654.717163322756,4232.74673585053,448.05029921356186,219.4042776914589,1110.766654848315,1301.3172574124283
7744,43.656623579044116,-79.45336938663367,1.0,1714.1356812230563,4070.1303972106,265.5777051782744,36.23742727629153,915.7098637947171,1183.0394174756575
7745,43.656623579044116,-79.45089546089109,4.0,1793.8970463347816,3910.9409256552963,141.3079963684348,184.7701898788876,723.1157222005584,990.6478532379048
7746,43.656623579044116,-79.44842153514851,11.0,1891.4294403885096,3755.614111164546,221.49123621451454,382.9084131196748,535.6472168606831,801.7686630947934
7747,43.656623579044116,-79.44594760940593,3.0,1737.6994632892315,3604.6493221115734,397.2439692549311,358.71841088412594,361.3714634182986,619.6222426543076
7748,43.656623579044116,-79.44347368366337,7.0,1552.2226708624723,3458.6177983738594,588.388612999437,281.60709234396273,219.03635514478844,452.4150448100118
7749,43.656623579044116,-79.44099975792079,2.0,1370.711698193099,3301.54592933319,783.743283192158,331.0214608388302,203.75119580718663,324.1541867869807
7751,43.656623579044116,-79.43605190643564,4.0,1027.9785376341185,2928.5240860724793,1062.493262153891,384.2761697178834,372.05436783317344,357.97444547389887
